OBJECTID,FREQUENCY,HAUL_ID,GEAR_ABBREV,CRUISE,YEAR,HAUL_NAME,CORRECTED_LENGTH,FcorrLen_mm,station
1040,1,4MF06 29 1 60BON 1,60BON,4MF06,2006,1,8.3,9.19065,29
1041,1,4MF06 29 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,29
1042,2,4MF06 29 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,29
1043,2,4MF06 29 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,29
1044,1,4MF06 29 1 60BON 1,60BON,4MF06,2006,1,13,14.0951,29
1045,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,4.9,5.64275,3
1046,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,5.3,6.06015,3
1047,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,5.8,6.5819,3
1048,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,3
1049,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,6.1,6.89495,3
1050,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,3
1051,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,3
1052,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,7.6,8.4602,3
1053,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,7.8,8.6689,3
1054,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,7.9,8.77325,3
1055,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,3
1056,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,3
1057,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,3
1058,1,4MF06 3 1 60BON 1,60BON,4MF06,2006,1,13.1,14.19945,3
1059,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,5.6,6.3732,30
1060,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,30
1061,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,6.5,7.31235,30
1062,2,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,30
1063,3,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,30
1064,2,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,7.8,8.6689,30
1065,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,7.9,8.77325,30
1066,2,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,30
1067,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,30
1068,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,30
1069,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,9.1,10.02545,30
1070,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,9.9,10.86025,30
1071,5,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,30
1072,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,30
1073,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,11.1,12.11245,30
1074,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,12,13.0516,30
1075,1,4MF06 30 1 60BON 1,60BON,4MF06,2006,1,14,15.1386,30
1076,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,4.7,5.43405,31
1077,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,5.2,5.9558,31
1078,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,5.4,6.1645,31
1079,2,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,31
1080,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,31
1081,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,8.8,9.7124,31
1082,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,31
1083,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,31
1084,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,31
1085,1,4MF06 31 1 60BON 1,60BON,4MF06,2006,1,10.4,11.382,31
1086,1,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,5,5.7471,32
1087,2,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,32
1088,1,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,32
1089,1,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,9.1,10.02545,32
1090,2,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,9.2,10.1298,32
1091,2,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,32
1092,1,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,32
1093,1,4MF06 32 1 60BON 1,60BON,4MF06,2006,1,11.7,12.73855,32
1094,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,4.8,5.5384,33
1095,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,5.4,6.1645,33
1096,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,5.5,6.26885,33
1097,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,33
1098,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,6.3,7.10365,33
1099,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,6.7,7.52105,33
1100,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,6.9,7.72975,33
1101,3,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,33
1102,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7.1,7.93845,33
1103,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,33
1104,3,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,33
1105,3,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7.6,8.4602,33
1106,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,7.9,8.77325,33
1107,2,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,33
1108,2,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,33
1109,2,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,33
1110,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,33
1111,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8.6,9.5037,33
1112,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,8.7,9.60805,33
1113,3,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,33
1114,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,9.3,10.23415,33
1115,2,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,33
1116,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,9.6,10.5472,33
1117,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,9.7,10.65155,33
1118,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,10.1,11.06895,33
1119,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,33
1120,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,10.9,11.90375,33
1121,1,4MF06 33 1 60BON 1,60BON,4MF06,2006,1,11.1,12.11245,33
1122,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,34
1123,2,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,34
1124,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,34
1125,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,7.7,8.56455,34
1126,2,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,34
1127,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,8.3,9.19065,34
1128,2,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,34
1129,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,34
1130,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,34
1131,3,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,34
1132,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,34
1133,2,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,34
1134,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,11.6,12.6342,34
1135,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,12,13.0516,34
1136,1,4MF06 34 1 60BON 1,60BON,4MF06,2006,1,13,14.0951,34
1137,1,4MF06 35 1 60BON 1,60BON,4MF06,2006,1,7.4,8.2515,35
1138,1,4MF06 35 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,35
1139,1,4MF06 35 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,35
1140,1,4MF06 37 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,37
1141,1,4MF06 38 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,38
1142,1,4MF06 38 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,38
1143,1,4MF06 4 1 60BON 1,60BON,4MF06,2006,1,5.8,6.5819,4
1144,1,4MF06 4 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,4
1145,1,4MF06 4 1 60BON 1,60BON,4MF06,2006,1,6.6,7.4167,4
1146,1,4MF06 4 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,4
1147,1,4MF06 41 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,41
1148,2,4MF06 41 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,41
1149,1,4MF06 41 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,41
1150,1,4MF06 41 1 60BON 1,60BON,4MF06,2006,1,8.8,9.7124,41
1151,2,4MF06 41 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,41
1152,1,4MF06 43 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,43
1153,1,4MF06 43 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,43
1154,1,4MF06 43 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,43
1155,2,4MF06 43 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,43
1156,1,4MF06 44 1 60BON 1,60BON,4MF06,2006,1,10.8,11.7994,44
1157,2,4MF06 47 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,47
1158,1,4MF06 48 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,48
1159,1,4MF06 48 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,48
1160,1,4MF06 48 1 60BON 1,60BON,4MF06,2006,1,13,14.0951,48
1161,1,4MF06 49 1 60BON 1,60BON,4MF06,2006,1,12.8,13.8864,49
1162,1,4MF06 49 1 60BON 1,60BON,4MF06,2006,1,14.8,15.9734,49
1163,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,5.1,5.85145,5
1164,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,5.3,6.06015,5
1165,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,5.6,6.3732,5
1166,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,5.8,6.5819,5
1167,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,5.9,6.68625,5
1168,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,5
1169,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,5
1170,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,6.5,7.31235,5
1171,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,6.6,7.4167,5
1172,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,6.7,7.52105,5
1173,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.1,7.93845,5
1174,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,5
1175,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,5
1176,2,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,5
1177,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.6,8.4602,5
1178,2,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.7,8.56455,5
1179,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.8,8.6689,5
1180,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,7.9,8.77325,5
1181,2,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,5
1182,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,5
1183,4,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,5
1184,4,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,8.3,9.19065,5
1185,3,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,5
1186,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,5
1187,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,9.1,10.02545,5
1188,2,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,5
1189,2,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,9.6,10.5472,5
1190,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,5
1191,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,10.1,11.06895,5
1192,1,4MF06 5 1 60BON 1,60BON,4MF06,2006,1,10.6,11.5907,5
1193,1,4MF06 50 1 60BON 1,60BON,4MF06,2006,1,5.2,5.9558,50
1194,1,4MF06 50 1 60BON 1,60BON,4MF06,2006,1,5.8,6.5819,50
1195,1,4MF06 50 1 60BON 1,60BON,4MF06,2006,1,10.8,11.7994,50
1196,1,4MF06 51 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,51
1197,1,4MF06 51 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,51
1198,1,4MF06 51 1 60BON 1,60BON,4MF06,2006,1,8.7,9.60805,51
1199,1,4MF06 51 1 60BON 1,60BON,4MF06,2006,1,9.2,10.1298,51
1200,1,4MF06 51 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,51
1201,1,4MF06 52 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,52
1202,1,4MF06 53 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,53
1203,1,4MF06 53 1 60BON 1,60BON,4MF06,2006,1,8.4,9.295,53
1204,1,4MF06 53 1 60BON 1,60BON,4MF06,2006,1,9.2,10.1298,53
1205,1,4MF06 53 1 60BON 1,60BON,4MF06,2006,1,11.6,12.6342,53
1206,1,4MF06 53 1 60BON 1,60BON,4MF06,2006,1,11.7,12.73855,53
1207,1,4MF06 54 1 60BON 1,60BON,4MF06,2006,1,5,5.7471,54
1208,1,4MF06 54 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,54
1209,2,4MF06 54 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,54
1210,1,4MF06 54 1 60BON 1,60BON,4MF06,2006,1,15,16.1821,54
1211,1,4MF06 55 1 60BON 1,60BON,4MF06,2006,1,5.5,6.26885,55
1212,1,4MF06 55 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,55
1213,1,4MF06 55 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,55
1214,1,4MF06 56 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,56
1215,1,4MF06 56 1 60BON 1,60BON,4MF06,2006,1,12.5,13.57335,56
1216,1,4MF06 57 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,57
1217,2,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,6
1218,1,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,7.8,8.6689,6
1219,2,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,6
1220,2,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,6
1221,2,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,8.5,9.39935,6
1222,1,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,6
1223,2,4MF06 6 1 60BON 1,60BON,4MF06,2006,1,9.2,10.1298,6
1224,1,4MF06 60 1 60BON 1,60BON,4MF06,2006,1,14,15.1386,60
1225,1,4MF06 63 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,63
1226,1,4MF06 63 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,63
1227,1,4MF06 64 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,64
1228,1,4MF06 65 1 60BON 1,60BON,4MF06,2006,1,10.9,11.90375,65
1229,1,4MF06 65 1 60BON 1,60BON,4MF06,2006,1,12.1,13.15595,65
1230,1,4MF06 65 1 60BON 1,60BON,4MF06,2006,1,14.1,15.24295,65
1231,1,4MF06 66 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,66
1232,1,4MF06 67 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,67
1233,1,4MF06 67 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,67
1234,1,4MF06 67 1 60BON 1,60BON,4MF06,2006,1,16,17.2256,67
1235,1,4MF06 68 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,68
1236,1,4MF06 68 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,68
1237,2,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,6.5,7.31235,7
1238,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,7
1239,3,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,7
1240,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,7
1241,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,7
1242,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,7
1243,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,9.3,10.23415,7
1244,1,4MF06 7 1 60BON 1,60BON,4MF06,2006,1,10.5,11.48635,7
1245,1,4MF06 75 1 60BON 1,60BON,4MF06,2006,1,10.8,11.7994,75
1246,1,4MF06 76 1 60BON 1,60BON,4MF06,2006,1,6.3,7.10365,76
1247,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,5.7,6.47755,8
1248,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,6.1,6.89495,8
1249,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,8
1250,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,6.6,7.4167,8
1251,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,8
1252,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,8
1253,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,7.3,8.14715,8
1254,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,8
1255,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,7.7,8.56455,8
1256,3,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,8
1257,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,8
1258,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,8.3,9.19065,8
1259,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,8.7,9.60805,8
1260,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,8.8,9.7124,8
1261,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,9.1,10.02545,8
1262,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,8
1263,3,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,9.8,10.7559,8
1264,6,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,8
1265,2,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.1,11.06895,8
1266,4,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,8
1267,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.3,11.27765,8
1268,3,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.5,11.48635,8
1269,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.7,11.69505,8
1270,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.8,11.7994,8
1271,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,10.9,11.90375,8
1272,3,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,8
1273,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,11.9,12.94725,8
1274,1,4MF06 8 1 60BON 1,60BON,4MF06,2006,1,12,13.0516,8
1275,1,4MF06 83 1 60BON 1,60BON,4MF06,2006,1,13.4,14.5125,83
1276,1,4MF06 86 1 60BON 1,60BON,4MF06,2006,1,6,6.7906,86
1277,1,4MF06 86 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,86
1278,1,4MF06 86 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,86
1279,1,4MF06 86 1 60BON 1,60BON,4MF06,2006,1,14.5,15.66035,86
1280,1,4MF06 88 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,88
1281,1,4MF06 88 1 60BON 1,60BON,4MF06,2006,1,12,13.0516,88
1282,1,4MF06 89 1 60BON 1,60BON,4MF06,2006,1,10.1,11.06895,89
1283,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,5,5.7471,9
1284,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,5.2,5.9558,9
1285,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,6.1,6.89495,9
1286,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,6.2,6.9993,9
1287,3,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,6.6,7.4167,9
1288,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,6.8,7.6254,9
1289,3,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7,7.8341,9
1290,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7.1,7.93845,9
1291,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,9
1292,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7.7,8.56455,9
1293,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7.8,8.6689,9
1294,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,7.9,8.77325,9
1295,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,9
1296,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.1,8.98195,9
1297,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,9
1298,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.4,9.295,9
1299,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.6,9.5037,9
1300,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.7,9.60805,9
1301,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.8,9.7124,9
1302,3,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,8.9,9.81675,9
1303,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,9,9.9211,9
1304,3,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,9.1,10.02545,9
1305,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,9.2,10.1298,9
1306,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,9
1307,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,9.7,10.65155,9
1308,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,9
1309,2,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,10.2,11.1733,9
1310,1,4MF06 9 1 60BON 1,60BON,4MF06,2006,1,11.8,12.8429,9
1311,1,4MF06 90 1 60BON 1,60BON,4MF06,2006,1,8.2,9.0863,90
1312,2,4MF06 90 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,90
1313,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,7.5,8.35585,91
1314,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,8,8.8776,91
1315,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,9.5,10.44285,91
1316,3,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,10,10.9646,91
1317,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,11,12.0081,91
1318,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,11.8,12.8429,91
1319,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,12.5,13.57335,91
1320,1,4MF06 91 1 60BON 1,60BON,4MF06,2006,1,13.5,14.61685,91
1321,1,4MF06 96 1 60BON 1,60BON,4MF06,2006,1,11.1,12.11245,96
1322,1,4MF06 97 1 60BON 1,60BON,4MF06,2006,1,16,17.2256,97
1323,1,4MF06 98 1 60BON 1,60BON,4MF06,2006,1,7.2,8.0428,98
1324,1,4MF06 98 1 60BON 1,60BON,4MF06,2006,1,8.3,9.19065,98
398,1,4DY09 100 1 60BON 1,60BON,4DY09,2009,1,8.3,9.19065,100
399,1,4DY09 100 1 60BON 1,60BON,4DY09,2009,1,8.5,9.39935,100
400,1,4DY09 100 1 60BON 2,60BON,4DY09,2009,1,6.2,6.9993,100
401,1,4DY09 100 1 60BON 2,60BON,4DY09,2009,1,8.4,9.295,100
402,1,4DY09 101 1 60BON 2,60BON,4DY09,2009,1,10.5,11.48635,101
403,1,4DY09 102 1 60BON 2,60BON,4DY09,2009,1,7.7,8.56455,102
404,1,4DY09 103 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,103
405,1,4DY09 105 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,105
406,1,4DY09 106 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,106
407,1,4DY09 106 1 60BON 1,60BON,4DY09,2009,1,9,9.9211,106
408,1,4DY09 108 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,108
409,1,4DY09 108 1 60BON 1,60BON,4DY09,2009,1,8.4,9.295,108
410,1,4DY09 11 1 60BON 2,60BON,4DY09,2009,1,4.5,5.22535,11
411,1,4DY09 11 1 60BON 2,60BON,4DY09,2009,1,4.7,5.43405,11
412,1,4DY09 110 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,110
413,1,4DY09 110 1 60BON 1,60BON,4DY09,2009,1,8.1,8.98195,110
414,1,4DY09 113 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,113
415,1,4DY09 114 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,114
416,1,4DY09 115 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,115
417,1,4DY09 116 1 60BON 1,60BON,4DY09,2009,1,8.5,9.39935,116
418,1,4DY09 117 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,117
419,1,4DY09 117 1 60BON 1,60BON,4DY09,2009,1,9,9.9211,117
420,1,4DY09 120 1 60BON 1,60BON,4DY09,2009,1,8.2,9.0863,120
421,1,4DY09 128 1 60BON 1,60BON,4DY09,2009,1,10.1,11.06895,128
422,1,4DY09 128 1 60BON 1,60BON,4DY09,2009,1,12,13.0516,128
423,2,4DY09 129 1 60BON 1,60BON,4DY09,2009,1,9.8,10.7559,129
424,1,4DY09 134 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,134
425,1,4DY09 134 1 60BON 1,60BON,4DY09,2009,1,8.6,9.5037,134
